Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-07-16,39.5,1,10.0,4.0,2007-07-24,41.08,6,4
AKS,LONG,2007-10-17,51.32,1,10.0,4.0,2007-10-29,53.37,8,4
AKS,LONG,2008-03-20,49.84,1,10.0,4.0,2008-03-24,52.74,1,5.82
AKS,LONG,2011-02-18,17.87,1,10.0,4.0,2011-02-22,16.08,1,-10
AKS,LONG,2012-09-14,6.45,1,10.0,4.0,2012-09-17,5.68,1,-11.94
AKS,LONG,2012-09-17,5.68,1,10.0,4.0,2012-09-24,5,5,-11.97
AKS,LONG,2013-11-08,5.11,1,10.0,4.0,2013-11-11,5.41,1,5.87
AKS,LONG,2014-07-22,8.57,1,10.0,4.0,2014-07-23,8.91,1,4
AKS,LONG,2015-04-29,5.19,1,10.0,4.0,2015-05-05,5.4,4,4
AKS,SHORT,2015-09-28,2.22,1,10.0,4.0,2015-09-29,2.44,1,-10
AKS,LONG,2016-11-14,7.91,1,10.0,4.0,2016-11-22,8.31,6,5.06
AKS,LONG,2016-12-05,10.06,1,10.0,4.0,2016-12-06,10.57,1,5.07
AAPL,LONG,2007-05-16,15.5,1,10.0,4.0,2007-05-22,16.12,4,4
AAPL,LONG,2007-10-12,23.29,1,10.0,4.0,2007-10-15,24.22,1,4
AAPL,LONG,2007-12-12,27.63,1,10.0,4.0,2007-12-27,28.74,10,4
AAPL,LONG,2008-04-25,24.39,1,10.0,4.0,2008-04-30,25.36,3,4
AAPL,LONG,2008-05-08,26.25,1,10.0,4.0,2008-05-13,27.3,3,4
AAPL,LONG,2008-05-15,26.69,1,10.0,4.0,2008-06-02,26.94,11,0.96
AAPL,LONG,2009-04-07,16.65,1,10.0,4.0,2009-04-16,17.31,6,4
AAPL,LONG,2009-09-10,24.58,1,10.0,4.0,2009-09-16,25.56,4,4
AAPL,LONG,2010-03-10,31.98,1,10.0,4.0,2010-03-25,32.99,11,3.17
AAPL,LONG,2010-04-05,33.57,1,10.0,4.0,2010-04-14,35.04,7,4.38
AAPL,LONG,2010-04-19,35.29,1,10.0,4.0,2010-04-21,36.97,2,4.76
AAPL,LONG,2010-06-22,38.88,1,10.0,4.0,2010-07-01,34.99,7,-10
AAPL,LONG,2010-10-13,42.89,1,10.0,4.0,2010-10-15,44.6,2,4
AAPL,LONG,2010-11-10,45.23,1,10.0,4.0,2010-11-26,44.82,11,-0.92
AAPL,LONG,2010-12-08,45.66,1,10.0,4.0,2010-12-23,46.43,11,1.68
AAPL,LONG,2011-02-11,50.68,1,10.0,4.0,2011-03-01,50.78,11,0.2
AAPL,LONG,2012-02-16,70.21,1,10.0,4.0,2012-02-21,73.02,2,4
AAPL,LONG,2012-02-28,75.42,1,10.0,4.0,2012-03-12,78.44,9,4
AAPL,LONG,2012-09-11,95.02,1,10.0,4.0,2012-09-14,98.82,3,4
AAPL,LONG,2013-10-23,74.14,1,10.0,4.0,2013-11-07,74.23,11,0.11
AAPL,LONG,2013-10-30,74.23,1,10.0,4.0,2013-11-14,74.69,11,0.62
AAPL,LONG,2014-06-10,94.73,1,10.0,4.0,2014-06-25,90.21,11,-4.77
AAPL,LONG,2014-07-09,95.44,1,10.0,4.0,2014-07-24,97.04,11,1.68
AAPL,LONG,2014-07-17,95.03,1,10.0,4.0,2014-07-28,98.83,7,4
AAPL,LONG,2014-08-28,101.59,1,10.0,4.0,2014-09-15,102.81,11,1.2
AAPL,LONG,2014-11-17,114.27,1,10.0,4.0,2014-11-25,119.07,6,4.2
AAPL,LONG,2015-04-29,130.16,1,10.0,4.0,2015-05-14,127.41,11,-2.11
AAPL,LONG,2016-03-30,108.65,1,10.0,4.0,2016-04-14,111.62,11,2.73
BAC,SHORT,2007-07-12,48.6,1,10.0,4.0,2007-07-27,47.54,11,2.18
BAC,SHORT,2007-07-26,47.34,1,10.0,4.0,2007-08-10,47.75,11,-0.87
BAC,SHORT,2007-08-07,48.04,1,10.0,4.0,2007-08-22,51.78,11,-7.79
BAC,SHORT,2008-01-23,36.83,1,10.0,4.0,2008-01-24,40.51,1,-10
BAC,SHORT,2008-07-15,19.55,1,10.0,4.0,2008-07-16,21.5,1,-10
BAC,LONG,2009-10-16,17.16,1,10.0,4.0,2009-10-26,15.44,6,-10
BAC,LONG,2011-01-18,15.08,1,10.0,4.0,2011-01-25,13.57,5,-10
BAC,LONG,2012-09-14,9.6,1,10.0,4.0,2012-10-01,8.87,11,-7.6
BAC,LONG,2012-12-21,11.2,1,10.0,4.0,2012-12-27,11.66,3,4.11
BAC,LONG,2012-12-28,11.32,1,10.0,4.0,2013-01-02,12.05,2,6.45
BAC,LONG,2013-03-19,12.79,1,10.0,4.0,2013-04-04,11.81,11,-7.66
BAC,LONG,2013-05-23,12.93,1,10.0,4.0,2013-05-28,13.49,2,4.33
BAC,LONG,2014-12-30,18.04,1,10.0,4.0,2015-01-14,16,10,-11.31
BAC,LONG,2015-01-02,17.99,1,10.0,4.0,2015-01-14,16,8,-11.06
BAC,LONG,2016-11-09,17.66,1,10.0,4.0,2016-11-10,18.37,1,4
BAC,LONG,2016-12-13,22.8,1,10.0,4.0,2016-12-29,22.33,11,-2.06
BBY,SHORT,2007-08-07,44.16,1,10.0,4.0,2007-08-16,42.39,7,4
BBY,LONG,2007-12-07,52.7,1,10.0,4.0,2007-12-24,52.49,11,-0.4
BBY,LONG,2007-12-12,52.24,1,10.0,4.0,2007-12-28,52.41,11,0.33
BBY,LONG,2009-03-26,37,1,10.0,4.0,2009-03-31,38.48,3,4
BBY,LONG,2010-04-09,44.74,1,10.0,4.0,2010-04-22,46.53,9,4
BBY,LONG,2010-09-24,39.19,1,10.0,4.0,2010-09-30,40.87,4,4.29
BBY,LONG,2010-10-04,40.59,1,10.0,4.0,2010-10-15,42.21,9,4
BBY,LONG,2013-06-04,27.22,1,10.0,4.0,2013-06-19,27.91,11,2.53
BBY,LONG,2013-08-05,31.19,1,10.0,4.0,2013-08-20,34.18,11,9.59
BBY,LONG,2014-06-11,29.4,1,10.0,4.0,2014-06-25,30.58,10,4
BBY,LONG,2014-06-26,30.38,1,10.0,4.0,2014-07-02,31.6,4,4
BBY,LONG,2014-09-22,34.42,1,10.0,4.0,2014-10-07,32.08,11,-6.8
BBY,LONG,2014-11-11,34.88,1,10.0,4.0,2014-11-19,36.28,6,4
BBY,LONG,2016-07-29,33.24,1,10.0,4.0,2016-08-08,34.57,6,4
BCS,LONG,2007-07-19,54.99,1,10.0,4.0,2007-08-03,51.37,11,-6.57
BCS,LONG,2007-07-25,55.39,1,10.0,4.0,2007-08-09,50.23,11,-9.32
BCS,SHORT,2008-01-11,34.03,1,10.0,4.0,2008-01-18,32.67,5,4
BCS,SHORT,2008-01-23,32.34,1,10.0,4.0,2008-01-24,36.29,1,-12.23
BCS,SHORT,2008-05-23,28.73,1,10.0,4.0,2008-05-29,27.43,3,4.52
BCS,SHORT,2008-06-13,22.73,1,10.0,4.0,2008-06-17,25.56,2,-12.45
BCS,SHORT,2008-07-09,21.9,1,10.0,4.0,2008-07-10,20.74,1,5.3
BCS,SHORT,2008-07-15,18.91,1,10.0,4.0,2008-07-16,20.8,1,-10
BCS,SHORT,2008-07-17,21.91,1,10.0,4.0,2008-07-21,24.26,2,-10.73
BCS,SHORT,2008-10-29,11.1,1,10.0,4.0,2008-10-30,12.43,1,-12.04
BCS,SHORT,2008-11-14,8.87,1,10.0,4.0,2008-11-17,8.48,1,4.37
BCS,LONG,2009-05-07,16.18,1,10.0,4.0,2009-05-12,14.56,3,-10
BCS,LONG,2009-05-29,17.48,1,10.0,4.0,2009-06-01,19.15,1,9.54
BCS,LONG,2010-04-19,20.64,1,10.0,4.0,2010-05-04,18.27,11,-11.48
BCS,LONG,2012-01-24,12.41,1,10.0,4.0,2012-01-26,13.15,2,5.94
BCS,LONG,2012-02-10,13.8,1,10.0,4.0,2012-02-16,14.35,4,4
BCS,LONG,2012-10-15,13.99,1,10.0,4.0,2012-10-16,14.55,1,4
BCS,LONG,2015-02-18,16.03,1,10.0,4.0,2015-03-05,16.09,11,0.37
BCS,LONG,2016-11-25,10.65,1,10.0,4.0,2016-12-06,11.42,7,7.23
BRCD,SHORT,2007-08-13,6.98,1,10.0,4.0,2007-08-15,6.7,2,4
BRCD,LONG,2007-10-12,8.65,1,10.0,4.0,2007-10-15,9.2,1,6.36
BRCD,LONG,2007-10-15,9.2,1,10.0,4.0,2007-10-29,9.57,10,4
BRCD,SHORT,2008-10-27,3.13,1,10.0,4.0,2008-10-28,3,1,4
